Transaction_Date,Transanction_Number,Product_ID,Cash_or_Card,Loyalty_Number,Sales_Before_Discount
"Tue, October 05, 2021",51021057,Bar-Cedarwood_Forest-1x,2,,6.54
"Tue, October 05, 2021",51021057,Liquid-Sandalwood_Spice-1L,2,,52.76
"Tue, October 05, 2021",51021058,Liquid-Eucalyptus_Mint-1L,1,1007278.0,39.81
"Tue, October 05, 2021",51021059,Liquid-Sandalwood_Spice-1L,2,,26.38
"Tue, October 05, 2021",51021060,Bar-Eucalyptus_Mint-4x,1,1004971.0,41.5
"Tue, October 05, 2021",51021060,Bar-Cedarwood_Forest-4x,1,1004971.0,15.9
"Tue, October 05, 2021",51021060,Liquid-Citrus_Breeze-1L,1,1004971.0,29.6
"Tue, October 05, 2021",51021061,Bar-Coconut_Dream-1x,1,1001117.0,2.74
"Tue, October 05, 2021",51021061,Bar-Cedarwood_Forest-1x,1,1001117.0,6.54
"Tue, October 05, 2021",51021062,Bar-Fresh_Rain-1x,2,1004426.0,3.22
"Tue, October 05, 2021",51021063,Liquid-Cedarwood_Forest-0.25L,1,,3.12
"Wed, October 06, 2021",61021001,Liquid-Ocean_Mist-1L,2,,22.95
"Wed, October 06, 2021",61021001,Liquid-Ocean_Mist-1L,2,,9.18
"Wed, October 06, 2021",61021001,Liquid-Eucalyptus_Mint-1L,2,,66.35
"Wed, October 06, 2021",61021002,Bar-Eucalyptus_Mint-2x,2,1002420.0,31.15
"Wed, October 06, 2021",61021002,Bar-Sandalwood_Spice-2x,2,1002420.0,22.71
"Wed, October 06, 2021",61021003,Bar-Rose_Garden-1x,1,,2.45
"Wed, October 06, 2021",61021003,Bar-Ocean_Mist-4x,1,,23.25
"Wed, October 06, 2021",61021003,Liquid-Rose_Garden-0.5L,1,,14.1
"Wed, October 06, 2021",61021004,Bar-Eucalyptus_Mint-1x,1,,13.96
"Wed, October 06, 2021",61021004,Bar-Rose_Garden-2x,1,,3.17
"Wed, October 06, 2021",61021005,Liquid-Coconut_Dream-0.25L,2,1001321.0,9.52
"Wed, October 06, 2021",61021005,Liquid-Cedarwood_Forest-1L,2,1001321.0,6.76
"Wed, October 06, 2021",61021006,Bar-Lavender_Fields-4x,2,1000039.0,25.5
"Wed, October 06, 2021",61021007,Bar-Fresh_Rain-2x,1,,3.78
"Wed, October 06, 2021",61021008,Liquid-Citrus_Breeze-1L,1,1002133.0,23.68
"Wed, October 06, 2021",61021008,Liquid-Sandalwood_Spice-1L,1,1002133.0,52.76
"Wed, October 06, 2021",61021009,Bar-Citrus_Breeze-1x,1,,3.24
"Wed, October 06, 2021",61021009,Bar-Coconut_Dream-2x,1,,17.28
"Wed, October 06, 2021",61021010,Liquid-Ocean_Mist-0.25L,1,1004384.0,3.1
"Wed, October 06, 2021",61021011,Bar-Citrus_Breeze-1x,1,,1.62
"Wed, October 06, 2021",61021011,Bar-Rose_Garden-4x,1,,25.11
"Wed, October 06, 2021",61021011,Liquid-Citrus_Breeze-0.5L,1,,7.44
"Wed, October 06, 2021",61021012,Bar-Coconut_Dream-4x,1,1007604.0,19.26
"Wed, October 06, 2021",61021013,Bar-Lavender_Fields-1x,2,,5.31
"Wed, October 06, 2021",61021013,Bar-Lavender_Fields-4x,2,,10.2
"Wed, October 06, 2021",61021014,Bar-Ocean_Mist-1x,1,1004937.0,2.4
"Wed, October 06, 2021",61021014,Liquid-Rose_Garden-0.5L,1,1004937.0,14.1
"Wed, October 06, 2021",61021014,Liquid-Rose_Garden-1L,1,1004937.0,59.25
"Wed, October 06, 2021",61021015,Bar-Sandalwood_Spice-2x,1,,15.14
"Wed, October 06, 2021",61021015,Liquid-Cedarwood_Forest-0.25L,1,,4.68
"Wed, October 06, 2021",61021016,Bar-Citrus_Breeze-1x,1,1002195.0,4.05
"Wed, October 06, 2021",61021016,Liquid-Vanilla_Bean-0.5L,1,1002195.0,36.75
"Wed, October 06, 2021",61021016,Liquid-Ocean_Mist-1L,1,1002195.0,13.77
"Wed, October 06, 2021",61021017,Liquid-Sandalwood_Spice-1L,1,1000255.0,65.95
"Wed, October 06, 2021",61021017,Liquid-Cedarwood_Forest-1L,1,1000255.0,6.76
"Wed, October 06, 2021",61021018,Bar-Eucalyptus_Mint-1x,1,1000250.0,13.96
"Wed, October 06, 2021",61021018,Bar-Lavender_Fields-4x,1,1000250.0,15.3
"Wed, October 06, 2021",61021018,Liquid-Citrus_Breeze-1L,1,1000250.0,17.76
"Wed, October 06, 2021",61021019,Liquid-Ocean_Mist-1L,1,1007397.0,13.77
"Wed, October 06, 2021",61021020,Bar-Fresh_Rain-2x,2,1006702.0,9.45
"Wed, October 06, 2021",61021021,Liquid-Rose_Garden-0.25L,1,,3.8
"Wed, October 06, 2021",61021021,Liquid-Eucalyptus_Mint-0.25L,1,,13.5
"Wed, October 06, 2021",61021022,Bar-Cedarwood_Forest-4x,2,1005127.0,15.9
"Wed, October 06, 2021",61021022,Bar-Cedarwood_Forest-4x,2,1005127.0,21.2
"Wed, October 06, 2021",61021023,Bar-Cedarwood_Forest-2x,1,1004490.0,9.15
"Wed, October 06, 2021",61021023,Liquid-Citrus_Breeze-0.25L,1,1004490.0,1.46
"Wed, October 06, 2021",61021023,Liquid-Ocean_Mist-1L,1,1004490.0,4.59
"Wed, October 06, 2021",61021024,Liquid-Eucalyptus_Mint-1L,1,1008998.0,26.54
"Wed, October 06, 2021",61021025,Bar-Lavender_Fields-2x,2,1001572.0,2.41
"Wed, October 06, 2021",61021025,Bar-Cedarwood_Forest-4x,2,1001572.0,10.6
"Wed, October 06, 2021",61021026,Bar-Cedarwood_Forest-1x,2,,6.54
"Wed, October 06, 2021",61021026,Liquid-Ocean_Mist-1L,2,,4.59
"Wed, October 06, 2021",61021027,Bar-Coconut_Dream-1x,1,1004473.0,8.22
"Wed, October 06, 2021",61021027,Liquid-Lavender_Fields-0.5L,1,1004473.0,14.85
"Wed, October 06, 2021",61021028,Bar-Rose_Garden-4x,2,1005551.0,16.74
"Wed, October 06, 2021",61021028,Liquid-Rose_Garden-0.5L,2,1005551.0,7.05
"Wed, October 06, 2021",61021029,Bar-Fresh_Rain-2x,2,1009294.0,3.78
"Wed, October 06, 2021",61021029,Liquid-Citrus_Breeze-0.5L,2,1009294.0,4.96
"Wed, October 06, 2021",61021030,Bar-Fresh_Rain-1x,2,1005294.0,1.61
"Wed, October 06, 2021",61021030,Bar-Cedarwood_Forest-2x,2,1005294.0,9.15
"Wed, October 06, 2021",61021031,Bar-Lavender_Fields-1x,1,1009075.0,1.77
"Wed, October 06, 2021",61021031,Bar-Ocean_Mist-2x,1,1009075.0,8.16
"Wed, October 06, 2021",61021031,Liquid-Fresh_Rain-1L,1,1009075.0,32.6
"Wed, October 06, 2021",61021032,Bar-Vanilla_Bean-1x,1,1006992.0,18.2
"Wed, October 06, 2021",61021032,Liquid-Citrus_Breeze-1L,1,1006992.0,17.76
"Wed, October 06, 2021",61021032,Liquid-Fresh_Rain-1L,1,1006992.0,16.3
"Wed, October 06, 2021",61021033,Bar-Rose_Garden-4x,1,1006805.0,16.74
"Wed, October 06, 2021",61021033,Liquid-Citrus_Breeze-0.25L,1,1006805.0,2.92
"Wed, October 06, 2021",61021034,Bar-Fresh_Rain-1x,1,1001020.0,4.83
"Wed, October 06, 2021",61021034,Bar-Fresh_Rain-4x,1,1001020.0,17.12
"Wed, October 06, 2021",61021035,Bar-Cedarwood_Forest-2x,2,1005012.0,12.2
"Wed, October 06, 2021",61021035,Bar-Cedarwood_Forest-4x,2,1005012.0,5.3
"Wed, October 06, 2021",61021036,Bar-Cedarwood_Forest-1x,1,,10.9
"Wed, October 06, 2021",61021037,Bar-Cedarwood_Forest-2x,1,1009237.0,6.1
"Wed, October 06, 2021",61021037,Bar-Ocean_Mist-4x,1,1009237.0,13.95
"Wed, October 06, 2021",61021037,Liquid-Coconut_Dream-1L,1,1009237.0,37.5
"Wed, October 06, 2021",61021038,Bar-Lavender_Fields-1x,2,1000539.0,1.77
"Wed, October 06, 2021",61021038,Bar-Lavender_Fields-1x,2,1000539.0,7.08
"Wed, October 06, 2021",61021038,Bar-Cedarwood_Forest-1x,2,1000539.0,10.9
"Wed, October 06, 2021",61021039,Liquid-Sandalwood_Spice-0.5L,2,,47.8
"Wed, October 06, 2021",61021040,Liquid-Rose_Garden-1L,1,1000908.0,11.85
"Wed, October 06, 2021",61021041,Liquid-Sandalwood_Spice-0.5L,1,1008563.0,47.8
"Wed, October 06, 2021",61021041,Liquid-Sandalwood_Spice-1L,1,1008563.0,65.95
"Wed, October 06, 2021",61021041,Liquid-Cedarwood_Forest-1L,1,1008563.0,13.52
"Wed, October 06, 2021",61021042,Bar-Rose_Garden-1x,1,1001105.0,12.25
"Wed, October 06, 2021",61021043,Liquid-Lavender_Fields-0.5L,1,,14.85
"Wed, October 06, 2021",61021043,Liquid-Ocean_Mist-1L,1,,22.95
"Wed, October 06, 2021",61021044,Bar-Coconut_Dream-2x,2,1007056.0,8.64
"Wed, October 06, 2021",61021044,Liquid-Citrus_Breeze-0.25L,2,1007056.0,2.92
"Wed, October 06, 2021",61021045,Bar-Cedarwood_Forest-1x,1,,6.54
"Wed, October 06, 2021",61021046,Bar-Coconut_Dream-2x,2,1004830.0,4.32
"Wed, October 06, 2021",61021046,Liquid-Fresh_Rain-0.25L,2,1004830.0,5.72
"Wed, October 06, 2021",61021046,Liquid-Sandalwood_Spice-1L,2,1004830.0,65.95
"Wed, October 06, 2021",61021047,Bar-Lavender_Fields-4x,1,1006130.0,10.2
"Wed, October 06, 2021",61021047,Liquid-Vanilla_Bean-0.25L,1,1006130.0,23.05
"Wed, October 06, 2021",61021047,Liquid-Lavender_Fields-1L,1,1006130.0,8.09
"Wed, October 06, 2021",61021048,Liquid-Vanilla_Bean-0.5L,2,1009790.0,29.4
"Wed, October 06, 2021",61021049,Bar-Lavender_Fields-4x,2,,25.5
"Wed, October 06, 2021",61021049,Bar-Coconut_Dream-4x,2,,48.15
"Wed, October 06, 2021",61021049,Liquid-Vanilla_Bean-1L,2,,12.5
"Wed, October 06, 2021",61021050,Bar-Rose_Garden-1x,2,1002032.0,4.9
"Wed, October 06, 2021",61021050,Bar-Vanilla_Bean-4x,2,1002032.0,17.74
"Wed, October 06, 2021",61021051,Liquid-Ocean_Mist-0.25L,1,1007177.0,1.55
"Wed, October 06, 2021",61021052,Liquid-Citrus_Breeze-1L,1,1004278.0,23.68
"Wed, October 06, 2021",61021053,Liquid-Ocean_Mist-0.5L,2,1003458.0,11.64
"Wed, October 06, 2021",61021054,Liquid-Lavender_Fields-0.5L,1,1007106.0,19.8
"Wed, October 06, 2021",61021055,Bar-Ocean_Mist-2x,2,1003866.0,4.08
"Wed, October 06, 2021",61021055,Liquid-Fresh_Rain-0.25L,2,1003866.0,5.72
"Wed, October 06, 2021",61021056,Liquid-Rose_Garden-1L,2,1001157.0,11.85
"Wed, October 06, 2021",61021057,Liquid-Eucalyptus_Mint-0.25L,1,1004873.0,9.0
"Wed, October 06, 2021",61021057,Liquid-Vanilla_Bean-1L,1,1004873.0,62.5
"Wed, October 06, 2021",61021058,Liquid-Ocean_Mist-0.5L,2,1006146.0,2.91
"Wed, October 06, 2021",61021058,Liquid-Lavender_Fields-1L,2,1006146.0,40.45
"Wed, October 06, 2021",61021059,Liquid-Sandalwood_Spice-1L,2,1002319.0,52.76
"Wed, October 06, 2021",61021060,Liquid-Rose_Garden-0.25L,2,1008217.0,7.6
"Wed, October 06, 2021",61021060,Liquid-Lavender_Fields-0.5L,2,1008217.0,4.95
"Thu, October 07, 2021",71021001,Liquid-Coconut_Dream-0.25L,1,,9.52
"Thu, October 07, 2021",71021001,Liquid-Fresh_Rain-1L,1,,8.15
"Thu, October 07, 2021",71021001,Liquid-Vanilla_Bean-1L,1,,25.0
"Thu, October 07, 2021",71021002,Bar-Coconut_Dream-1x,2,1002009.0,5.48
"Thu, October 07, 2021",71021002,Liquid-Fresh_Rain-1L,2,1002009.0,32.6
"Thu, October 07, 2021",71021002,Liquid-Vanilla_Bean-1L,2,1002009.0,25.0
"Thu, October 07, 2021",71021003,Bar-Lavender_Fields-4x,1,1001019.0,20.4
"Thu, October 07, 2021",71021004,Liquid-Eucalyptus_Mint-0.25L,2,1004372.0,18.0
"Thu, October 07, 2021",71021005,Liquid-Fresh_Rain-0.5L,2,,6.75
"Thu, October 07, 2021",71021006,Liquid-Citrus_Breeze-0.25L,1,1004824.0,5.84
"Thu, October 07, 2021",71021006,Liquid-Citrus_Breeze-0.5L,1,1004824.0,9.92
"Thu, October 07, 2021",71021007,Liquid-Ocean_Mist-0.5L,1,,8.73
"Thu, October 07, 2021",71021007,Liquid-Eucalyptus_Mint-0.5L,1,,8.88
"Thu, October 07, 2021",71021007,Liquid-Sandalwood_Spice-1L,1,,26.38
"Thu, October 07, 2021",71021008,Bar-Cedarwood_Forest-4x,1,,26.5
"Thu, October 07, 2021",71021008,Liquid-Coconut_Dream-0.25L,1,,4.76
"Thu, October 07, 2021",71021008,Liquid-Rose_Garden-0.5L,1,,28.2
"Thu, October 07, 2021",71021009,Bar-Sandalwood_Spice-4x,2,1009109.0,15.98
"Thu, October 07, 2021",71021009,Liquid-Citrus_Breeze-0.5L,2,1009109.0,4.96
"Thu, October 07, 2021",71021010,Bar-Lavender_Fields-1x,2,1000744.0,8.85
"Thu, October 07, 2021",71021010,Bar-Citrus_Breeze-4x,2,1000744.0,12.18
"Thu, October 07, 2021",71021010,Liquid-Coconut_Dream-0.25L,2,1000744.0,9.52
"Thu, October 07, 2021",71021011,Bar-Citrus_Breeze-1x,1,1007480.0,2.43
"Thu, October 07, 2021",71021011,Liquid-Fresh_Rain-0.25L,1,1007480.0,2.86
"Thu, October 07, 2021",71021012,Bar-Fresh_Rain-2x,1,1009110.0,1.89
"Thu, October 07, 2021",71021012,Bar-Fresh_Rain-2x,1,1009110.0,1.89
"Thu, October 07, 2021",71021013,Bar-Citrus_Breeze-2x,1,1003944.0,4.04
"Thu, October 07, 2021",71021013,Bar-Cedarwood_Forest-4x,1,1003944.0,21.2
"Thu, October 07, 2021",71021014,Bar-Coconut_Dream-2x,1,,17.28
"Thu, October 07, 2021",71021014,Liquid-Cedarwood_Forest-0.25L,1,,4.68
"Thu, October 07, 2021",71021015,Liquid-Rose_Garden-1L,1,,47.4
"Thu, October 07, 2021",71021016,Bar-Citrus_Breeze-4x,2,1007714.0,12.18
"Thu, October 07, 2021",71021016,Bar-Coconut_Dream-4x,2,1007714.0,28.89
"Thu, October 07, 2021",71021017,Liquid-Vanilla_Bean-0.25L,2,1005589.0,18.44
"Thu, October 07, 2021",71021018,Liquid-Eucalyptus_Mint-0.25L,2,1007469.0,18.0
"Thu, October 07, 2021",71021018,Liquid-Ocean_Mist-0.5L,2,1007469.0,14.55
"Thu, October 07, 2021",71021018,Liquid-Cedarwood_Forest-1L,2,1007469.0,13.52
"Thu, October 07, 2021",71021019,Bar-Eucalyptus_Mint-1x,1,1004237.0,3.49
"Thu, October 07, 2021",71021020,Bar-Fresh_Rain-1x,1,,3.22
"Thu, October 07, 2021",71021021,Bar-Cedarwood_Forest-4x,1,1008010.0,26.5
"Thu, October 07, 2021",71021022,Bar-Rose_Garden-2x,1,,9.51
"Thu, October 07, 2021",71021022,Liquid-Coconut_Dream-0.25L,1,,4.76
"Thu, October 07, 2021",71021023,Bar-Vanilla_Bean-1x,1,,14.56
"Thu, October 07, 2021",71021024,Bar-Fresh_Rain-2x,2,1000229.0,1.89
"Thu, October 07, 2021",71021025,Bar-Lavender_Fields-1x,2,1000774.0,1.77
"Thu, October 07, 2021",71021025,Bar-Citrus_Breeze-1x,2,1000774.0,4.05
"Thu, October 07, 2021",71021026,Bar-Ocean_Mist-1x,1,,6.0
"Thu, October 07, 2021",71021027,Bar-Fresh_Rain-2x,2,1007995.0,5.67
"Thu, October 07, 2021",71021027,Liquid-Ocean_Mist-0.25L,2,1007995.0,1.55
"Thu, October 07, 2021",71021027,Liquid-Vanilla_Bean-0.25L,2,1007995.0,18.44
"Thu, October 07, 2021",71021028,Bar-Sandalwood_Spice-1x,2,,11.25
"Thu, October 07, 2021",71021028,Liquid-Ocean_Mist-0.5L,2,,8.73
"Thu, October 07, 2021",71021028,Liquid-Eucalyptus_Mint-1L,2,,26.54
"Thu, October 07, 2021",71021029,Bar-Vanilla_Bean-2x,2,,6.86
"Thu, October 07, 2021",71021030,Bar-Lavender_Fields-4x,1,1002723.0,10.2
"Thu, October 07, 2021",71021030,Liquid-Sandalwood_Spice-1L,1,1002723.0,39.57
"Thu, October 07, 2021",71021031,Liquid-Sandalwood_Spice-1L,2,,65.95
"Thu, October 07, 2021",71021032,Liquid-Sandalwood_Spice-0.5L,1,1002607.0,47.8
"Thu, October 07, 2021",71021032,Liquid-Cedarwood_Forest-0.5L,1,1002607.0,4.39
"Thu, October 07, 2021",71021033,Liquid-Fresh_Rain-0.25L,2,,2.86
"Thu, October 07, 2021",71021034,Bar-Rose_Garden-1x,2,1008412.0,12.25
"Thu, October 07, 2021",71021034,Bar-Rose_Garden-2x,2,1008412.0,15.85
"Thu, October 07, 2021",71021035,Bar-Citrus_Breeze-1x,1,1000931.0,3.24
"Thu, October 07, 2021",71021035,Bar-Lavender_Fields-4x,1,1000931.0,15.3
"Thu, October 07, 2021",71021035,Bar-Sandalwood_Spice-4x,1,1000931.0,15.98
"Thu, October 07, 2021",71021036,Liquid-Fresh_Rain-0.5L,1,1006436.0,11.25
"Thu, October 07, 2021",71021037,Bar-Lavender_Fields-2x,1,,9.64
"Thu, October 07, 2021",71021037,Liquid-Sandalwood_Spice-0.25L,1,,4.25
"Thu, October 07, 2021",71021037,Liquid-Citrus_Breeze-1L,1,,29.6
"Thu, October 07, 2021",71021038,Bar-Eucalyptus_Mint-4x,2,1000496.0,41.5
"Thu, October 07, 2021",71021039,Bar-Cedarwood_Forest-1x,2,,4.36
"Thu, October 07, 2021",71021039,Liquid-Ocean_Mist-0.5L,2,,11.64
"Thu, October 07, 2021",71021039,Liquid-Sandalwood_Spice-0.5L,2,,38.24
"Thu, October 07, 2021",71021040,Bar-Cedarwood_Forest-4x,2,,26.5
"Thu, October 07, 2021",71021040,Liquid-Eucalyptus_Mint-1L,2,,66.35
"Thu, October 07, 2021",71021041,Liquid-Sandalwood_Spice-0.25L,1,1004516.0,21.25
"Thu, October 07, 2021",71021041,Liquid-Lavender_Fields-0.5L,1,1004516.0,24.75
"Thu, October 07, 2021",71021041,Liquid-Sandalwood_Spice-0.5L,1,1004516.0,38.24
"Thu, October 07, 2021",71021042,Bar-Cedarwood_Forest-4x,1,1002825.0,15.9
"Thu, October 07, 2021",71021043,Liquid-Citrus_Breeze-0.5L,2,1002948.0,4.96
"Thu, October 07, 2021",71021043,Liquid-Citrus_Breeze-1L,2,1002948.0,29.6
"Thu, October 07, 2021",71021044,Bar-Eucalyptus_Mint-4x,1,1002358.0,33.2
"Thu, October 07, 2021",71021045,Liquid-Cedarwood_Forest-0.25L,1,1000814.0,1.56
"Thu, October 07, 2021",71021046,Liquid-Ocean_Mist-0.25L,1,1001829.0,4.65
"Thu, October 07, 2021",71021047,Liquid-Rose_Garden-0.5L,1,,35.25
"Thu, October 07, 2021",71021048,Liquid-Citrus_Breeze-0.25L,1,1004034.0,2.92
"Thu, October 07, 2021",71021048,Liquid-Cedarwood_Forest-0.25L,1,1004034.0,1.56
"Thu, October 07, 2021",71021049,Liquid-Ocean_Mist-0.5L,2,1005495.0,2.91
"Thu, October 07, 2021",71021050,Liquid-Lavender_Fields-0.25L,2,1000933.0,11.5
"Thu, October 07, 2021",71021050,Liquid-Sandalwood_Spice-0.5L,2,1000933.0,9.56
"Thu, October 07, 2021",71021051,Liquid-Fresh_Rain-0.25L,2,1007380.0,2.86
"Thu, October 07, 2021",71021051,Liquid-Coconut_Dream-1L,2,1007380.0,22.5
"Thu, October 07, 2021",71021052,Liquid-Eucalyptus_Mint-1L,1,1000169.0,66.35
"Thu, October 07, 2021",71021053,Liquid-Rose_Garden-1L,1,,59.25
"Thu, October 07, 2021",71021054,Bar-Rose_Garden-1x,1,1007743.0,2.45
"Thu, October 07, 2021",71021054,Liquid-Coconut_Dream-0.5L,1,1007743.0,12.36
"Thu, October 07, 2021",71021055,Liquid-Ocean_Mist-0.5L,1,,14.55
"Thu, October 07, 2021",71021056,Bar-Eucalyptus_Mint-2x,1,,18.69
"Thu, October 07, 2021",71021056,Bar-Eucalyptus_Mint-4x,1,,33.2
"Thu, October 07, 2021",71021057,Bar-Lavender_Fields-2x,1,1002395.0,12.05
"Thu, October 07, 2021",71021057,Bar-Ocean_Mist-4x,1,1002395.0,13.95
"Thu, October 07, 2021",71021058,Bar-Rose_Garden-2x,1,,3.17
"Thu, October 07, 2021",71021059,Bar-Citrus_Breeze-1x,2,1008285.0,3.24
"Thu, October 07, 2021",71021059,Bar-Rose_Garden-1x,2,1008285.0,4.9
"Thu, October 07, 2021",71021060,Bar-Cedarwood_Forest-1x,1,1001829.0,8.72
"Thu, October 07, 2021",71021060,Bar-Fresh_Rain-4x,1,1001829.0,12.84
"Thu, October 07, 2021",71021060,Liquid-Lavender_Fields-1L,1,1001829.0,24.27
"Thu, October 07, 2021",71021061,Liquid-Fresh_Rain-0.25L,1,1004216.0,7.15
"Thu, October 07, 2021",71021062,Bar-Citrus_Breeze-2x,2,1000611.0,2.02
"Thu, October 07, 2021",71021063,Liquid-Fresh_Rain-0.5L,1,1005045.0,11.25
"Fri, October 08, 2021",81021001,Bar-Rose_Garden-4x,1,1003178.0,16.74
"Fri, October 08, 2021",81021002,Liquid-Vanilla_Bean-0.25L,1,1004188.0,18.44
"Fri, October 08, 2021",81021002,Liquid-Vanilla_Bean-1L,1,1004188.0,50.0
"Fri, October 08, 2021",81021003,Bar-Vanilla_Bean-2x,1,,13.72
"Fri, October 08, 2021",81021004,Bar-Coconut_Dream-4x,1,1007540.0,19.26
"Fri, October 08, 2021",81021005,Liquid-Citrus_Breeze-0.25L,1,,1.46
"Fri, October 08, 2021",81021005,Liquid-Sandalwood_Spice-0.25L,1,,17.0
"Fri, October 08, 2021",81021006,Liquid-Vanilla_Bean-0.5L,1,1006347.0,14.7
"Fri, October 08, 2021",81021007,Bar-Eucalyptus_Mint-1x,2,1002763.0,13.96
"Fri, October 08, 2021",81021007,Bar-Rose_Garden-2x,2,1002763.0,15.85
"Fri, October 08, 2021",81021008,Bar-Coconut_Dream-1x,1,1004752.0,13.7
"Fri, October 08, 2021",81021008,Liquid-Rose_Garden-0.25L,1,1004752.0,9.5
"Fri, October 08, 2021",81021009,Liquid-Vanilla_Bean-0.5L,2,,14.7
"Fri, October 08, 2021",81021009,Liquid-Citrus_Breeze-1L,2,,5.92
"Fri, October 08, 2021",81021010,Bar-Rose_Garden-2x,1,1000075.0,15.85
"Fri, October 08, 2021",81021010,Liquid-Ocean_Mist-0.25L,1,1000075.0,1.55
"Fri, October 08, 2021",81021011,Bar-Rose_Garden-4x,1,1000467.0,25.11
"Fri, October 08, 2021",81021012,Bar-Vanilla_Bean-1x,2,1003673.0,10.92
"Fri, October 08, 2021",81021013,Bar-Citrus_Breeze-4x,2,1000887.0,20.3
"Fri, October 08, 2021",81021013,Bar-Sandalwood_Spice-4x,2,1000887.0,7.99
"Fri, October 08, 2021",81021013,Liquid-Vanilla_Bean-0.25L,2,1000887.0,23.05
"Fri, October 08, 2021",81021014,Bar-Coconut_Dream-2x,2,1007173.0,8.64
"Fri, October 08, 2021",81021014,Liquid-Fresh_Rain-0.5L,2,1007173.0,11.25
"Fri, October 08, 2021",81021015,Liquid-Eucalyptus_Mint-0.25L,2,1003471.0,4.5
"Fri, October 08, 2021",81021016,Liquid-Lavender_Fields-0.25L,2,1001492.0,4.6
"Fri, October 08, 2021",81021016,Liquid-Fresh_Rain-0.5L,2,1001492.0,6.75
"Fri, October 08, 2021",81021017,Liquid-Rose_Garden-0.25L,1,1008273.0,7.6
"Fri, October 08, 2021",81021017,Liquid-Eucalyptus_Mint-0.25L,1,1008273.0,13.5
"Fri, October 08, 2021",81021018,Liquid-Ocean_Mist-0.25L,1,1000864.0,1.55
"Fri, October 08, 2021",81021019,Liquid-Ocean_Mist-0.5L,1,1004492.0,5.82
"Fri, October 08, 2021",81021019,Liquid-Rose_Garden-1L,1,1004492.0,23.7
"Fri, October 08, 2021",81021020,Bar-Coconut_Dream-1x,2,1009588.0,5.48
"Fri, October 08, 2021",81021021,Liquid-Cedarwood_Forest-0.25L,1,1007589.0,3.12
"Fri, October 08, 2021",81021021,Liquid-Cedarwood_Forest-0.5L,1,1007589.0,17.56
"Fri, October 08, 2021",81021022,Bar-Lavender_Fields-1x,2,,8.85
"Fri, October 08, 2021",81021022,Bar-Lavender_Fields-4x,2,,5.1
"Fri, October 08, 2021",81021022,Bar-Rose_Garden-4x,2,,41.85
"Fri, October 08, 2021",81021023,Bar-Lavender_Fields-1x,1,1008125.0,8.85
"Fri, October 08, 2021",81021023,Bar-Vanilla_Bean-1x,1,1008125.0,14.56
"Fri, October 08, 2021",81021024,Bar-Sandalwood_Spice-4x,1,1009837.0,23.97
"Fri, October 08, 2021",81021024,Liquid-Lavender_Fields-0.5L,1,1009837.0,19.8
"Fri, October 08, 2021",81021024,Liquid-Sandalwood_Spice-1L,1,1009837.0,65.95
"Fri, October 08, 2021",81021025,Bar-Vanilla_Bean-2x,2,1000475.0,13.72
"Fri, October 08, 2021",81021025,Bar-Sandalwood_Spice-4x,2,1000475.0,23.97
"Fri, October 08, 2021",81021025,Liquid-Ocean_Mist-0.25L,2,1000475.0,1.55
"Fri, October 08, 2021",81021026,Bar-Lavender_Fields-4x,1,1002965.0,15.3
"Fri, October 08, 2021",81021026,Liquid-Sandalwood_Spice-1L,1,1002965.0,52.76
"Fri, October 08, 2021",81021027,Liquid-Rose_Garden-0.25L,1,1009613.0,1.9
"Fri, October 08, 2021",81021028,Bar-Ocean_Mist-1x,1,,2.4
"Fri, October 08, 2021",81021028,Bar-Coconut_Dream-4x,1,,38.52
"Fri, October 08, 2021",81021029,Bar-Rose_Garden-1x,2,,12.25
"Fri, October 08, 2021",81021029,Bar-Sandalwood_Spice-4x,2,,15.98
"Fri, October 08, 2021",81021030,Bar-Eucalyptus_Mint-4x,1,1009712.0,16.6
"Fri, October 08, 2021",81021031,Bar-Citrus_Breeze-4x,1,1003723.0,4.06
"Fri, October 08, 2021",81021031,Liquid-Lavender_Fields-0.25L,1,1003723.0,6.9
"Fri, October 08, 2021",81021032,Bar-Ocean_Mist-4x,1,1003582.0,13.95
"Fri, October 08, 2021",81021033,Bar-Citrus_Breeze-1x,1,,2.43
"Fri, October 08, 2021",81021033,Liquid-Fresh_Rain-0.25L,1,,4.29
"Fri, October 08, 2021",81021033,Liquid-Ocean_Mist-1L,1,,22.95
"Fri, October 08, 2021",81021034,Bar-Fresh_Rain-4x,1,1006972.0,4.28
"Fri, October 08, 2021",81021035,Liquid-Citrus_Breeze-0.25L,1,,2.92
"Fri, October 08, 2021",81021035,Liquid-Ocean_Mist-0.5L,1,,8.73
"Fri, October 08, 2021",81021036,Liquid-Lavender_Fields-0.5L,2,1009467.0,19.8
"Fri, October 08, 2021",81021036,Liquid-Sandalwood_Spice-0.5L,2,1009467.0,19.12
"Fri, October 08, 2021",81021037,Liquid-Rose_Garden-0.5L,2,1001339.0,28.2
"Fri, October 08, 2021",81021038,Bar-Citrus_Breeze-1x,1,1002068.0,1.62
"Fri, October 08, 2021",81021038,Liquid-Eucalyptus_Mint-0.25L,1,1002068.0,18.0
"Fri, October 08, 2021",81021039,Liquid-Lavender_Fields-0.25L,2,1009818.0,4.6
"Fri, October 08, 2021",81021039,Liquid-Fresh_Rain-0.25L,2,1009818.0,2.86
